gene_id,KO_3D1,KO_3D2,KO_3D3,WT_3D1,WT_3D2,WT_3D3,KO_3D,WT_3D,log2FoldChange,pvalue,padj,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,tf_family,KO_3D1_count,KO_3D2_count,KO_3D3_count,WT_3D1_count,WT_3D2_count,WT_3D3_count,KO_3D1_fpkm,KO_3D2_fpkm,KO_3D3_fpkm,WT_3D1_fpkm,WT_3D2_fpkm,WT_3D3_fpkm
ENSMUSG00000022272,42.8565151,59.60143472,24.00795198,9.969943847,6.643574527,10.19105987,42.1553006,8.934859413,2.235699502,7.93E-05,0.001504637,Myo10,15,25622525,25813673,+,10122,protein_coding,myosin X [Source:MGI Symbol;Acc:MGI:107716],-,51,62,23,10,6,10,0.249315673,0.345870449,0.141844402,0.05807625,0.038434635,0.058877725
ENSMUSG00000045053,41.17586745,37.49122507,41.75295996,10.96693823,7.750836948,12.22927184,40.14001749,10.31568234,1.955271182,8.13E-05,0.001538761,Kcng3,17,83585957,83631895,-,3356,protein_coding,"potassium voltage-gated channel, subfamily G, member 3 [Source:MGI Symbol;Acc:MGI:2663923]",-,49,39,40,11,7,12,0.72247008,0.656191736,0.744027068,0.192679554,0.13524273,0.213096664
ENSMUSG00000106847,590.7476493,691.1843801,322.5416157,242.2696355,238.0614205,248.6618607,534.8245484,242.9976389,1.138757603,8.24E-05,0.001555297,Peg13,15,72805600,72810324,-,4725,sense_intronic,paternally expressed 13 [Source:MGI Symbol;Acc:MGI:2663476],-,703,719,309,243,215,244,7.362058264,8.592413708,4.082322993,3.02321727,2.950356445,3.077551788
ENSMUSG00000099632,47.05813422,46.14304624,44.88443196,3.987977539,12.17988663,16.30569579,46.02853747,10.82451999,2.093119464,9.15E-05,0.001709003,2900093K20Rik,2,163419795,163420361,+,567,antisense,RIKEN cDNA 2900093K20 gene [Source:MGI Symbol;Acc:MGI:1915287],-,56,48,43,4,11,16,4.887094154,4.780202341,4.734085455,0.414707444,1.257903911,1.681722288
ENSMUSG00000026456,2490.719819,3148.301592,2158.62803,1633.076802,1346.431104,902.9279042,2599.21648,1294.14527,1.006094157,9.33E-05,0.001737501,Cyb5r1,1,134405559,134411740,+,4437,protein_coding,cytochrome b5 reductase 1 [Source:MGI Symbol;Acc:MGI:1919267],-,2964,3275,2068,1638,1216,886,33.05479808,41.67829818,29.09456057,21.70148074,17.76977739,11.90040247
ENSMUSG00000102353,19.32744798,36.5299116,49.05972796,1.993988769,7.750836948,7.133741907,34.97236252,5.626189208,2.641137602,9.41E-05,0.001748791,Gm38345,19,37432909,37434656,-,1748,TEC,"predicted gene, 38345 [Source:MGI Symbol;Acc:MGI:5611573]",-,23,38,47,2,7,7,0.651076688,1.227524786,1.678445044,0.067259474,0.259653662,0.238656885
ENSMUSG00000041120,818.475406,745.9792475,1442.564767,450.6414619,502.6971392,485.0944497,1002.339807,479.4776836,1.063409784,9.58E-05,0.001771071,Nbl1,4,139082284,139092993,-,2033,protein_coding,"neuroblastoma, suppression of tumorigenicity 1 [Source:MGI Symbol;Acc:MGI:104591]",-,974,776,1382,452,454,476,23.70649325,21.55323402,42.43472195,13.06971012,14.47959169,13.95362125
ENSMUSG00000054662,8.403238254,16.34232888,46.97207996,0,2.214524842,1.019105987,23.90588236,1.077876943,4.501067312,9.75E-05,0.001796589,Ano9,7,141101212,141117806,-,4410,protein_coding,anoctamin 9 [Source:MGI Symbol;Acc:MGI:1918595],-,10,17,45,0,2,1,0.112203692,0.217669928,0.636978276,0,0.029405546,0.01351384
ENSMUSG00000027956,127.7292215,168.2298561,164.9241919,70.78660131,78.6156319,73.37563104,153.6277565,74.25928808,1.047777309,9.90E-05,0.001819857,Tmem144,3,79812564,79852773,-,3487,protein_coding,transmembrane protein 144 [Source:MGI Symbol;Acc:MGI:1917902],-,152,175,158,71,71,72,2.156936594,2.833832672,2.82849774,1.196937023,1.320213722,1.230546148
ENSMUSG00000034796,19.32744798,20.18758273,16.70118399,1.993988769,0,1.019105987,18.73873823,1.004364919,4.184656801,9.92E-05,0.001820416,Cpne7,8,123117374,123135182,+,5268,protein_coding,copine VII [Source:MGI Symbol;Acc:MGI:2142747],-,23,21,16,2,0,1,0.216036836,0.225092814,0.189594141,0.022317684,0,0.011312839
ENSMUSG00000030306,467.2200469,519.1092702,352.8125117,236.2876692,220.3452218,100.8914927,446.3806096,185.8414612,1.264873902,0.000100784,0.001844235,Tmtc1,6,148232430,148444389,-,8578,protein_coding,transmembrane and tetratricopeptide repeat containing 1 [Source:MGI Symbol;Acc:MGI:3039590],-,556,540,338,237,199,99,3.207262362,3.554641605,2.459695547,1.624153989,1.504197545,0.687806869
ENSMUSG00000075408,7.562914429,12.49707502,70.98003194,0,1.107262421,3.05731796,30.3466738,1.38819346,4.4462393,0.000102728,0.001871679,6030408B16Rik,15,101293212,101297426,+,1967,protein_coding,RIKEN cDNA 6030408B16 gene [Source:MGI Symbol;Acc:MGI:1924967],-,9,13,68,0,1,3,0.226403892,0.373187505,2.158018926,0,0.032963512,0.090893798
ENSMUSG00000039375,82.35173489,104.7831675,85.59356792,38.882781,34.32513505,40.76423947,90.9094901,37.99071851,1.256908625,0.000106118,0.001927175,Wdr17,8,54629055,54887184,-,6571,protein_coding,WD repeat domain 17 [Source:MGI Symbol;Acc:MGI:1924662],-,98,109,82,39,31,40,0.737972786,0.936662498,0.778992151,0.348897646,0.305891964,0.362782125
ENSMUSG00000046056,171.4260604,181.6882446,345.5057437,76.76856762,111.8335045,94.77685676,232.8733495,94.45964297,1.301091552,0.000111259,0.002009707,Sbsn,7,30751471,30756134,+,3625,protein_coding,suprabasin [Source:MGI Symbol;Acc:MGI:2446326],-,204,189,331,77,101,93,2.784632545,2.944027721,5.699945187,1.248669815,1.806555066,1.528946517
ENSMUSG00000031765,2165.514498,1855.334984,3721.232557,1209.354189,1293.282508,1283.054437,2580.694013,1261.897045,1.031983807,0.000111838,0.002016339,Mt1,8,94179082,94180327,+,1246,protein_coding,metallothionein 1 [Source:MGI Symbol;Acc:MGI:97171],-,2577,1930,3565,1213,1168,1259,102.3392227,87.46360393,178.6044142,57.22787997,60.78027231,60.21782207
ENSMUSG00000035778,199.1567466,137.4678252,113.7768159,75.77157324,62.00669558,44.84066341,150.1337959,60.87297741,1.304501479,0.000114507,0.002061746,Ggta1,2,35400179,35463231,-,4709,protein_coding,"glycoprotein galactosyltransferase alpha 1, 3 [Source:MGI Symbol;Acc:MGI:95704]",-,237,143,109,76,56,44,2.490378702,1.714728826,1.444935642,0.948745657,0.771075985,0.556853998
ENSMUSG00000016758,47.89845805,34.60728468,48.01590396,12.960927,13.28714905,10.19105987,43.50721556,12.14637864,1.842394709,0.000115259,0.002070852,Bik,15,83526862,83544634,+,1591,protein_coding,BCL2-interacting killer [Source:MGI Symbol;Acc:MGI:1206591],-,57,36,46,13,12,10,1.772761919,1.277675076,1.804838508,0.480328186,0.489045095,0.374582235
ENSMUSG00000032860,36.13392449,34.60728468,25.05177598,9.969943847,4.429049684,3.05731796,31.93099505,5.818770497,2.450233356,0.000118152,0.0021183,P2ry2,7,100996568,101012866,-,3927,protein_coding,"purinergic receptor P2Y, G-protein coupled 2 [Source:MGI Symbol;Acc:MGI:105107]",-,43,36,24,10,4,3,0.54181783,0.517642232,0.381505705,0.149693864,0.066044542,0.04552791
ENSMUSG00000030428,33.61295302,63.44668858,110.6453439,17.94589892,16.60893632,19.36301375,69.23499517,17.97261633,1.940024295,0.000121831,0.002175009,Ttyh1,7,4119408,4136708,+,6379,protein_coding,tweety family member 1 [Source:MGI Symbol;Acc:MGI:1889007],-,40,66,106,18,15,19,0.310279532,0.584224056,1.037299001,0.165876477,0.152467226,0.177508173
ENSMUSG00000073096,52.940401,85.55689823,44.88443196,24.92485962,4.429049684,10.19105987,61.12724373,13.18165639,2.203099971,0.000130984,0.002313872,Lrrc61,6,48554796,48570722,+,2913,protein_coding,leucine rich repeat containing 61 [Source:MGI Symbol;Acc:MGI:2652848],-,63,89,43,25,4,10,1.070152826,1.725192748,0.921464625,0.504503778,0.0890343,0.204586452
ENSMUSG00000025401,57.14202013,121.1254964,270.3504158,19.93988769,40.96870958,49.93619335,149.5393108,36.94826354,2.015774097,0.00014291,0.002490568,Myo1a,10,127705170,127720940,+,3714,protein_coding,myosin IA [Source:MGI Symbol;Acc:MGI:107732],-,68,126,259,20,37,49,0.905967777,1.915652574,4.353199405,0.316557783,0.64594816,0.786269695
ENSMUSG00000023011,25.20971476,36.5299116,104.3823999,6.978960693,8.858099369,15.2865898,55.37400876,10.37454995,2.410571873,0.000151233,0.002622046,Faim2,15,99497012,99528165,-,12520,protein_coding,Fas apoptotic inhibitory molecule 2 [Source:MGI Symbol;Acc:MGI:1919643],-,30,38,100,7,8,15,0.118566681,0.171382854,0.498593219,0.03286689,0.041430817,0.071400999
ENSMUSG00000030281,757.9720905,954.584269,1529.202159,479.554299,540.3440615,565.6038226,1080.586173,528.5007277,1.031311859,0.000152637,0.00264367,Il17rc,6,113471427,113483140,+,2671,protein_coding,interleukin 17 receptor C [Source:MGI Symbol;Acc:MGI:2159336],-,902,993,1465,481,488,555,16.71007455,20.99246618,34.23847661,10.58610232,11.84632859,12.38330163
ENSMUSG00000030353,173.9470319,145.158333,77.24297593,61.81365185,42.075972,43.82155743,132.1161136,49.23706043,1.425108128,0.000154915,0.002673129,Tead4,6,128224288,128300823,-,3598,protein_coding,TEA domain family member 4 [Source:MGI Symbol;Acc:MGI:106907],TEA,207,151,74,62,38,43,2.846786676,2.369757411,1.28387061,1.012967308,0.684794524,0.7122372
ENSMUSG00000074277,179.8292986,183.6108715,212.9400958,114.6543542,96.33183064,71.33741907,192.1267553,94.10786798,1.028587258,0.000158429,0.002713272,Phldb3,7,24610763,24629297,+,3001,protein_coding,"pleckstrin homology like domain, family B, member 3 [Source:MGI Symbol;Acc:MGI:3642959]",-,214,191,204,115,87,70,3.528527577,3.593812986,4.243408759,2.252665688,1.879711066,1.390110747
ENSMUSG00000027276,264.702005,299.9298005,106.4700479,102.6904216,71.97205737,34.64960355,223.7006178,69.77069418,1.681527849,0.000173166,0.002932846,Jag1,2,137081456,137116644,-,5827,protein_coding,jagged 1 [Source:MGI Symbol;Acc:MGI:1095416],-,315,312,102,103,65,34,2.67492293,3.023414403,1.092712346,1.039099428,0.723279539,0.347737282
ENSMUSG00000062157,114.2840403,164.3846022,91.85651192,64.804635,24.35977326,38.72602749,123.5083848,42.63014525,1.530775974,0.000175027,0.00295545,Ifnlr1,4,135686287,135708181,+,4182,protein_coding,interferon lambda receptor 1 [Source:MGI Symbol;Acc:MGI:2429859],-,136,171,88,65,22,38,1.609165148,2.308873737,1.313558261,0.913680229,0.341095895,0.541523022
ENSMUSG00000024867,43.69683892,48.06567316,40.70913596,5.981966308,16.60893632,13.24837783,44.15721602,11.94642682,1.894852452,0.000181167,0.0030469,Pip5k1b,19,24294794,24555872,-,4035,protein_coding,"phosphatidylinositol-4-phosphate 5-kinase, type 1 beta [Source:MGI Symbol;Acc:MGI:107930]",-,52,50,39,6,15,13,0.637684033,0.699704339,0.6033534,0.087412313,0.241038025,0.192007048
ENSMUSG00000038521,264.702005,213.4115888,221.2906878,136.5882307,122.9061287,76.432949,233.1347606,111.9757695,1.059005892,0.00018683,0.003132752,C1s1,6,124530345,124542359,-,3129,protein_coding,"complement component 1, s subcomponent 1 [Source:MGI Symbol;Acc:MGI:1355312]",-,315,222,212,137,111,75,4.981392111,4.006226627,4.229421749,2.573830263,2.300145223,1.428476357
ENSMUSG00000043531,146.2163456,147.0809599,129.4341759,35.89179785,50.93407137,84.58579689,140.9104938,57.13722204,1.302638034,0.000190728,0.003188588,Sorcs1,19,50143299,50678646,-,8441,protein_coding,sortilin-related VPS10 domain containing receptor 1 [Source:MGI Symbol;Acc:MGI:1929666],-,174,153,124,36,46,83,1.020002147,1.023494781,0.917019311,0.250711064,0.353347296,0.586005306
ENSMUSG00000027533,15.12582886,13.45838849,4.175295996,0,0,0,10.91983778,0,5.840175408,0.000191318,0.003192107,Fabp5,3,10012548,10016607,+,3567,protein_coding,"fatty acid binding protein 5, epidermal [Source:MGI Symbol;Acc:MGI:101790]",-,18,14,4,0,0,0,0.24969804,0.221622081,0.070001537,0,0,0
ENSMUSG00000038781,12.60485738,26.91677697,53.23502395,3.987977539,4.429049684,5.095529933,30.9188861,4.504185719,2.772536202,0.000197118,0.003274366,Stap2,17,55997077,56005584,-,2569,protein_coding,signal transducing adaptor family member 2 [Source:MGI Symbol;Acc:MGI:2147039],-,15,28,51,4,4,5,0.288916864,0.61543477,1.239243839,0.091529436,0.10095637,0.115990723
ENSMUSG00000093565,49.5791057,37.49122507,57.41031995,8.972949462,13.28714905,19.36301375,48.16021691,13.87437075,1.795334393,0.000206151,0.003402506,Rab26os,17,24528248,24528744,+,497,antisense,"RAB26, member RAS oncogene family, opposite strand [Source:MGI Symbol;Acc:MGI:1922864]",-,59,39,55,9,12,19,5.874100342,4.4309446,6.908074256,1.064513123,1.565534701,2.278319192
ENSMUSG00000032679,138.6534312,170.152483,301.6651357,76.76856762,74.18658221,100.8914927,203.49035,83.94888084,1.274573161,0.000215021,0.003528155,Cd59a,2,104095801,104115354,+,1811,protein_coding,CD59a antigen [Source:MGI Symbol;Acc:MGI:109177],-,165,177,289,77,67,99,4.508283639,5.518777917,9.961622706,2.499408106,2.398800846,3.257872626
ENSMUSG00000086421,240.3326141,254.7480678,159.7050719,95.71146093,122.9061287,102.9297047,218.2619179,107.1824314,1.02858536,0.000215848,0.003533436,Gm14091,2,118829874,118834122,-,874,antisense,predicted gene 14091 [Source:MGI Symbol;Acc:MGI:3650488],-,286,265,153,96,111,101,16.19199416,17.12074044,10.92774859,6.456909501,8.234730437,6.886955828
ENSMUSG00000041658,105.880802,133.6225714,168.0556639,60.81665747,60.89943316,67.26099512,135.8530124,62.99236192,1.105818509,0.000222025,0.003621886,Rragb,X,153139981,153171943,+,2258,protein_coding,Ras-related GTP binding B [Source:MGI Symbol;Acc:MGI:3038613],-,126,139,161,61,55,66,2.76116491,3.47599357,4.450949173,1.588074223,1.579343484,1.741956695
ENSMUSG00000025494,14.28550503,5.76788078,28.18324798,0.996994385,0,0,16.07887793,0.332331462,5.427514024,0.00022644,0.003676096,Sigirr,7,141091175,141100572,-,3043,protein_coding,single immunoglobulin and toll-interleukin 1 receptor (TIR) domain [Source:MGI Symbol;Acc:MGI:1344402],-,17,6,27,1,0,0,0.276434795,0.111336458,0.55387595,0.019318035,0,0
ENSMUSG00000050328,54.62104865,49.02698663,91.85651192,10.96693823,17.71619874,28.53496763,65.1681824,19.07270153,1.770425672,0.000228526,0.003702829,Hoxc12,15,102936757,102938609,+,1031,protein_coding,homeobox C12 [Source:MGI Symbol;Acc:MGI:96194],Homeobox,65,51,88,11,16,28,3.119610902,2.793184431,5.32812866,0.627189702,1.006234395,1.618514976
ENSMUSG00000020717,53.78072483,52.87224048,118.9959359,15.95191015,22.14524842,29.55407361,75.2163004,22.55041073,1.734813274,0.000234668,0.003773294,Pecam1,11,106654217,106750628,-,6228,protein_coding,platelet/endothelial cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:97537],-,64,55,114,16,20,29,0.508483785,0.498657307,1.142633477,0.15102063,0.208218461,0.277502404
ENSMUSG00000032403,124.3679262,114.3963021,169.0994879,67.79561816,38.75418474,68.28010111,135.954572,58.27663467,1.217525621,0.000258367,0.004111162,2300009A05Rik,9,63394447,63399246,-,2000,protein_coding,RIKEN cDNA 2300009A05 gene [Source:MGI Symbol;Acc:MGI:1916728],-,148,119,162,68,35,67,3.661655295,3.359735339,5.056333551,1.998682528,1.134686505,1.996467126
ENSMUSG00000041012,136.9727835,123.0481233,102.2947519,66.79862377,52.04133379,31.59228559,120.7718863,50.14408105,1.269133158,0.00025911,0.004119087,Cmtm8,9,114789345,114844156,-,3401,protein_coding,CKLF-like MARVEL transmembrane domain containing 8 [Source:MGI Symbol;Acc:MGI:2447167],-,163,128,98,67,47,31,2.371519557,2.125159053,1.798747239,1.158065356,0.896043445,0.543215831
ENSMUSG00000000094,21.84841946,9.613134633,21.92030398,0,0,2.038211973,17.79395269,0.679403991,4.689117167,0.000260849,0.004128041,Tbx4,11,85886422,85916097,+,3401,protein_coding,T-box 4 [Source:MGI Symbol;Acc:MGI:102556],T-box,26,10,21,0,0,2,0.378279193,0.166028051,0.385445837,0,0,0.035046183
ENSMUSG00000027858,65.54525838,74.98245014,79.33062393,28.91283716,34.32513505,27.51586164,73.28611082,30.25127795,1.276917804,0.000261562,0.004134647,Tspan2,3,102734529,102801513,+,4755,protein_coding,tetraspanin 2 [Source:MGI Symbol;Acc:MGI:1917997],-,78,78,76,29,31,27,0.811689297,0.926258451,0.997731692,0.358519165,0.422716318,0.338400191
ENSMUSG00000026418,1224.351814,1138.195141,3345.455917,516.4430913,709.7552119,920.252706,1902.667624,715.4836697,1.410817479,0.000271579,0.00426894,Tnni1,1,135779434,135810989,+,3600,protein_coding,"troponin I, skeletal, slow 1 [Source:MGI Symbol;Acc:MGI:105073]",-,1457,1184,3205,518,641,903,20.02639551,18.5710861,55.57458516,8.458476714,11.54498491,14.94867176
ENSMUSG00000019866,131.0905168,91.32477901,72.02385594,30.90682592,49.82680895,16.30569579,98.1463839,32.34644355,1.608431494,0.000272867,0.004285178,Crybg1,10,43950636,44148853,-,7525,protein_coding,crystallin beta-gamma domain containing 1 [Source:MGI Symbol;Acc:MGI:109544],-,156,95,69,31,45,16,1.025802686,0.71286157,0.572391641,0.242169859,0.387742897,0.126715819
ENSMUSG00000025091,17.64680033,16.34232888,37.57766397,3.987977539,3.321787263,3.05731796,23.85559773,3.455694254,2.780073046,0.000277244,0.00433846,Pnliprp2,19,58759723,58777533,+,1567,protein_coding,pancreatic lipase-related protein 2 [Source:MGI Symbol;Acc:MGI:1336202],-,21,17,36,4,3,3,0.66312597,0.612587353,1.434115735,0.150056874,0.124133814,0.114095789
ENSMUSG00000022479,130.2501929,138.4291387,240.0795198,60.81665747,58.68490832,92.73864479,169.5862838,70.74673686,1.258241478,0.000279962,0.004372136,Vdr,15,97854425,97910630,-,5650,protein_coding,"vitamin D (1,25-dihydroxyvitamin D3) receptor [Source:MGI Symbol;Acc:MGI:103076]",THR-like,155,144,230,61,53,91,1.357466086,1.439137023,2.541148731,0.634667539,0.608226394,0.95986532
ENSMUSG00000078768,67.22590603,83.63427131,149.2668319,25.921854,36.5396599,43.82155743,100.0423364,35.42769044,1.495114578,0.000283561,0.004416045,Zfp566,7,30077337,30090527,-,1728,protein_coding,zinc finger protein 566 [Source:MGI Symbol;Acc:MGI:1919806],zf-C2H2,80,87,143,26,33,43,2.290825384,2.842913306,5.165864325,0.884493221,1.238249162,1.483003151
ENSMUSG00000015709,446.2119513,483.540672,247.3862878,181.452978,215.9161721,172.2289117,392.379637,189.8660206,1.048781428,0.000288544,0.004481222,Arnt2,7,84246278,84410176,-,7689,protein_coding,aryl hydrocarbon receptor nuclear translocator 2 [Source:MGI Symbol;Acc:MGI:107188],bHLH,531,503,237,182,195,169,3.417200004,3.693909286,1.924106832,1.391446223,1.644381535,1.30988811
ENSMUSG00000021090,105.0404782,84.59558477,43.84060796,27.91584277,25.46703569,27.51586164,77.82555697,26.9662467,1.532523599,0.000303481,0.004682957,Lrrc9,12,72441866,72530750,+,7666,protein_coding,leucine rich repeat containing 9 [Source:MGI Symbol;Acc:MGI:1925507],-,125,88,42,28,23,27,0.8068391,0.648189451,0.342003989,0.214710911,0.194534603,0.209899936
ENSMUSG00000028626,36.97424832,24.99415005,45.92825596,12.960927,1.107262421,2.038211973,35.96555144,5.368800465,2.72523425,0.00031349,0.004810949,Col9a2,4,121039385,121055322,+,3095,protein_coding,"collagen, type IX, alpha 2 [Source:MGI Symbol;Acc:MGI:88466]",-,44,26,44,13,1,2,0.703457333,0.474352066,0.887447601,0.246915071,0.02094967,0.038511169
ENSMUSG00000046999,28.57101006,22.11020966,37.57766397,4.984971923,8.858099369,5.095529933,29.4196279,6.312867075,2.227259955,0.00031714,0.004849275,1110032F04Rik,3,68869586,68872163,+,2578,protein_coding,RIKEN cDNA 1110032F04 gene [Source:MGI Symbol;Acc:MGI:1915975],-,34,23,36,5,8,5,0.652591995,0.503770839,0.8717065,0.114012374,0.201207847,0.115585791
ENSMUSG00000084866,16.80647651,31.72334429,32.35854397,7.975955077,2.214524842,3.05731796,26.96278826,4.415932627,2.59227921,0.00033393,0.005082918,A930006K02Rik,16,91465025,91470128,+,1151,processed_transcript,RIKEN cDNA A930006K02 gene [Source:MGI Symbol;Acc:MGI:1925683],-,20,33,31,8,2,3,0.859805878,1.618924957,1.681268463,0.408582313,0.112665906,0.155332842
ENSMUSG00000037977,28.57101006,32.68465775,38.62148797,6.978960693,9.96536179,9.17195388,33.29238526,8.705425454,1.936217975,0.000342294,0.005182129,6430571L13Rik,9,107340602,107352422,+,2912,protein_coding,RIKEN cDNA 6430571L13 gene [Source:MGI Symbol;Acc:MGI:2445137],-,34,34,37,7,9,9,0.577741127,0.659288724,0.793160449,0.141309568,0.200395968,0.184191038
ENSMUSG00000028555,66.38558221,99.97660018,127.3465279,13.95792139,27.68156053,49.93619335,97.90290343,30.52522509,1.679572019,0.000343138,0.005190226,Ttc39a,4,109406623,109444745,+,4904,protein_coding,tetratricopeptide repeat domain 39A [Source:MGI Symbol;Acc:MGI:2444350],-,79,104,122,14,25,49,0.797117544,1.197487475,1.55295927,0.167819519,0.330542561,0.595474235
ENSMUSG00000025176,54.62104865,68.25325589,87.68121592,29.90983154,25.46703569,26.49675565,70.18517349,27.29120763,1.357959779,0.000348162,0.005242669,Hoga1,19,42045610,42070953,+,2259,protein_coding,4-hydroxy-2-oxoglutarate aldolase 1 [Source:MGI Symbol;Acc:MGI:1914682],-,65,71,84,30,23,26,1.42377992,1.774721537,2.321206359,0.780674372,0.660160365,0.685921591
ENSMUSG00000023968,15.96615268,18.2649558,41.75295996,0,0,6.11463592,25.32802282,2.038211973,3.616617136,0.000368696,0.005488057,Crip3,17,46428926,46431776,+,1520,protein_coding,cysteine-rich protein 3 [Source:MGI Symbol;Acc:MGI:2152434],-,19,19,40,0,0,6,0.618522854,0.705826752,1.642733447,0,0,0.235247501
ENSMUSG00000070424,26.05003859,12.49707502,37.57766397,3.987977539,5.536312106,2.038211973,25.37492586,3.854167206,2.725280294,0.000370924,0.005501769,Art5,7,102096879,102109489,-,2058,protein_coding,ADP-ribosyltransferase 5 [Source:MGI Symbol;Acc:MGI:107948],-,31,13,36,4,5,2,0.745353099,0.356686017,1.091962758,0.114256133,0.157529711,0.057916456
ENSMUSG00000065126,117.6453356,117.2802425,204.5895038,41.87376416,67.54300769,73.37563104,146.5050273,60.93080096,1.26489501,0.000378675,0.005601935,Snord104,11,106500993,106501062,+,70,snoRNA,"small nucleolar RNA, C/D box 104 [Source:MGI Symbol;Acc:MGI:3819515]",-,140,122,196,42,61,72,98.96365661,98.4124157,174.7868388,35.27086815,56.50275657,61.29877741
ENSMUSG00000037341,150.4179648,139.3904522,60.54179195,47.85573046,27.68156053,48.91708736,116.783403,41.48479278,1.49298491,0.000381973,0.0056408,Slc9a7,X,20105754,20291807,-,3820,protein_coding,"solute carrier family 9 (sodium/hydrogen exchanger), member 7 [Source:MGI Symbol;Acc:MGI:2444530]",-,179,145,58,48,25,48,2.318651117,2.143348252,0.947796994,0.738656925,0.424340503,0.748850684
ENSMUSG00000086841,3378.101778,2463.846406,2032.325326,1687.911493,1304.355132,785.7307157,2624.757837,1259.332447,1.059651366,0.000384983,0.005670331,2410006H16Rik,11,62602877,62604807,+,462,processed_transcript,RIKEN cDNA 2410006H16 gene [Source:MGI Symbol;Acc:MGI:1916471],-,4020,2563,1947,1693,1178,771,430.5561684,313.2526347,263.0720278,215.4169545,165.3259991,99.45571841
ENSMUSG00000029602,63.02428691,72.09850975,105.4262239,0.996994385,11.07262421,32.61139157,80.18300685,14.89367006,2.42744794,0.000387545,0.00569809,Rasal1,5,120648812,120679597,+,3539,protein_coding,RAS protein activator like 1 (GAP1 like) [Source:MGI Symbol;Acc:MGI:1330842],-,75,75,101,1,10,32,1.048640046,1.196654567,1.781523304,0.016610562,0.183213419,0.538873432
ENSMUSG00000021798,132.7711644,156.6940945,147.1791839,64.804635,91.90278095,52.99351131,145.5481476,69.90030909,1.060403274,0.000404942,0.005887051,Ldb3,14,34526603,34588682,-,6105,protein_coding,LIM domain binding 3 [Source:MGI Symbol;Acc:MGI:1344412],-,158,163,141,65,83,52,1.28061079,1.50761357,1.441730682,0.625882181,0.881516133,0.507615683
ENSMUSG00000020836,283.1891292,311.4655621,173.2747838,120.6363205,148.3731644,103.9488106,255.9764917,124.3194319,1.044226353,0.000408316,0.00592711,Coro6,11,77462411,77470484,+,3011,protein_coding,coronin 6 [Source:MGI Symbol;Acc:MGI:2183448],-,337,324,166,121,134,102,5.538152155,6.076064235,3.441502021,2.362324281,2.885571792,2.018862646
ENSMUSG00000033688,48.73878187,38.45253853,81.41827193,18.94289331,8.858099369,21.40122572,56.20319744,16.40073947,1.767863499,0.000436425,0.00629042,1300017J02Rik,9,103250521,103305082,-,4508,protein_coding,RIKEN cDNA 1300017J02 gene [Source:MGI Symbol;Acc:MGI:1919025],-,58,40,78,19,8,21,0.636633993,0.501030525,1.080093598,0.24776194,0.11506518,0.277621275
ENSMUSG00000033590,15.12582886,16.34232888,26.09559998,0,4.429049684,0,19.18791924,1.476349895,3.754998033,0.000438968,0.006321658,Myo5c,9,75232020,75305451,+,9697,protein_coding,myosin VC [Source:MGI Symbol;Acc:MGI:2442485],-,18,17,25,0,4,0,0.091850357,0.098991893,0.16093604,0,0.026746098,0
ENSMUSG00000025017,60.50331543,58.64012126,12.52588799,8.972949462,8.858099369,9.17195388,43.88977489,9.001000904,2.289933382,0.000440096,0.006327082,Pik3ap1,19,41274218,41385070,-,2615,protein_coding,phosphoinositide-3-kinase adaptor protein 1 [Source:MGI Symbol;Acc:MGI:1933177],-,72,61,12,9,8,9,1.36240598,1.317183384,0.286457534,0.202318555,0.19836093,0.205110632
ENSMUSG00000024600,31.09198154,38.45253853,74.11150393,16.94890454,12.17988663,10.19105987,47.88534134,13.10661701,1.862164493,0.000444216,0.006375424,Slc27a6,18,58556257,58612773,+,2485,protein_coding,"solute carrier family 27 (fatty acid transporter), member 6 [Source:MGI Symbol;Acc:MGI:3036230]",-,37,40,71,17,11,10,0.736751568,0.908911713,1.783539172,0.402149402,0.287014695,0.239823073
ENSMUSG00000101634,7.562914429,10.5744481,8.350591993,0,0,0,8.829318172,0,5.52747412,0.000446545,0.006403389,1700066B17Rik,1,39839175,39847334,-,1068,lincRNA,RIKEN cDNA 1700066B17 gene [Source:MGI Symbol;Acc:MGI:1920676],-,9,11,8,0,0,0,0.416981699,0.581580095,0.467594539,0,0,0
ENSMUSG00000108181,173.9470319,156.6940945,110.6453439,89.72949462,54.25585863,50.95529933,147.0954901,64.98021753,1.178523757,0.00045022,0.006450596,C030015A19Rik,6,90386807,90389357,+,2551,TEC,RIKEN cDNA C030015A19 gene [Source:MGI Symbol;Acc:MGI:1924668],-,207,163,106,90,49,50,4.015185597,3.607989355,2.593857439,2.073943639,1.245441871,1.168091603
ENSMUSG00000039942,65.54525838,88.44083862,73.06767994,19.93988769,36.5396599,33.63049756,75.68459231,30.03668172,1.336017656,0.000451995,0.006454059,Ptger4,15,5206661,5244187,-,6648,protein_coding,prostaglandin E receptor 4 (subtype EP4) [Source:MGI Symbol;Acc:MGI:104311],-,78,92,70,20,33,33,0.580562967,0.781420712,0.657291061,0.176849519,0.321855378,0.295828687
