gene_id,KO_bTMR1,KO_bTMR2,WT_bTMR1,WT_bTMR2,WT_bTMR3,KO_bTMR,WT_bTMR,log2FoldChange,pvalue,padj,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,tf_family,KO_bTMR1_count,KO_bTMR2_count,WT_bTMR1_count,WT_bTMR2_count,WT_bTMR3_count,KO_bTMR1_fpkm,KO_bTMR2_fpkm,WT_bTMR1_fpkm,WT_bTMR2_fpkm,WT_bTMR3_fpkm
ENSMUSG00000047021,84.61281727,95.11413674,0,3.299207505,0,89.863477,1.099735835,6.418088726,2.82E-09,7.47E-07,Cfap65,1,74902071,74935599,-,7817,protein_coding,cilia and flagella associated protein 65 [Source:MGI Symbol;Acc:MGI:2444274],-,89,104,0,3,0,0.635793355,0.717542591,0,0.024697852,0
ENSMUSG00000094420,49.43670222,79.56663362,0,0,0,64.50166792,0,8.399228039,3.16E-09,8.27E-07,Igkv10-96,6,68631963,68632442,-,359,IG_V_gene,immunoglobulin kappa variable 10-96 [Source:MGI Symbol;Acc:MGI:4439561],-,52,87,0,0,0,8.08863028,13.07011056,0,0,0
ENSMUSG00000020159,31.3732918,167.3642983,0,0,0,99.36879505,0,9.022744144,3.73E-09,9.63E-07,Gabrp,11,33550781,33578959,-,3377,protein_coding,"gamma-aminobutyric acid (GABA) A receptor, pi [Source:MGI Symbol;Acc:MGI:2387597]",-,33,183,0,0,0,0.545693737,2.922634363,0,0,0
ENSMUSG00000074340,743.451945,6349.783186,33.49138935,50.58784841,63.12927538,3546.617566,49.06950438,6.175739191,3.82E-09,9.72E-07,Ovgp1,3,105973711,105987423,+,3561,protein_coding,oviductal glycoprotein 1 [Source:MGI Symbol;Acc:MGI:106661],-,782,6943,34,46,61,12.26311693,105.1549325,0.54115798,0.83131171,1.010802859
ENSMUSG00000099759,47.5352906,26.52221121,215.723949,207.8500728,165.5849846,37.0287509,196.3863355,-2.408927431,3.88E-09,9.75E-07,1700030C10Rik,12,20804381,20815779,-,1735,processed_transcript,RIKEN cDNA 1700030C10 gene [Source:MGI Symbol;Acc:MGI:1916763],-,50,29,219,189,160,1.609298532,0.901473524,7.15421124,7.010360717,5.441631187
ENSMUSG00000032271,199.6482205,190.2282735,576.248905,580.6605209,468.8124877,194.938247,541.9073045,-1.475078243,4.00E-09,9.93E-07,Nnmt,9,48591877,48605153,-,1576,protein_coding,nicotinamide N-methyltransferase [Source:MGI Symbol;Acc:MGI:1099443],-,210,208,585,528,453,7.440963452,7.118058927,21.03859709,21.56034716,16.96096621
ENSMUSG00000086369,70.35223009,64.0191305,2.955122589,3.299207505,3.104718461,67.18568029,3.119682852,4.430467172,4.35E-09,1.07E-06,E330017L17Rik,4,129906216,129919787,+,1320,lincRNA,RIKEN cDNA E330017L17 gene [Source:MGI Symbol;Acc:MGI:2442924],-,74,70,3,3,3,3.13057331,2.860082535,0.12881441,0.146259931,0.134108382
ENSMUSG00000034205,2235.109364,2081.5363,4867.086905,5208.348915,4327.977535,2158.322832,4801.137785,-1.153463363,4.94E-09,1.20E-06,Loxl2,14,69609068,69695834,+,5405,protein_coding,lysyl oxidase-like 2 [Source:MGI Symbol;Acc:MGI:2137913],-,2351,2276,4941,4736,4182,24.28974865,22.71072595,51.81270654,56.38895359,45.65590231
ENSMUSG00000024548,142.6058718,224.9815157,16.74569467,28.59313171,9.314155384,183.7936938,18.21766059,3.339742359,5.43E-09,1.30E-06,Setbp1,18,78750380,79109391,-,9953,protein_coding,SET binding protein 1 [Source:MGI Symbol;Acc:MGI:1933199],-,150,246,17,26,9,0.841595384,1.333016608,0.096808177,0.168111485,0.053357701
ENSMUSG00000022025,199.6482205,154.5604722,5.910245179,14.29656586,24.83774769,177.1043464,15.01485291,3.563526603,5.90E-09,1.39E-06,Cnmd,14,79637690,79662170,-,1843,protein_coding,chondromodulin [Source:MGI Symbol;Acc:MGI:1341171],-,210,169,6,13,24,6.362972545,4.945564002,0.184519827,0.453937495,0.768412651
ENSMUSG00000113416,12.35917556,0.914559007,123.1301079,114.3725268,215.26048,6.636867281,150.9210382,-4.515707315,6.47E-09,1.51E-06,Gm49328,12,18024067,18027467,+,1815,unprocessed_pseudogene,"predicted gene, 49328 [Source:MGI Symbol;Acc:MGI:6121513]",-,13,1,125,104,208,0.399974968,0.029715143,3.903466955,3.687523103,6.762313577
ENSMUSG00000070306,81.76069983,80.48119262,0,1.099735835,0,81.12094623,0.366578612,7.76790398,6.63E-09,1.53E-06,Ccdc153,9,44240676,44247306,+,2036,protein_coding,coiled-coil domain containing 153 [Source:MGI Symbol;Acc:MGI:2448587],-,86,88,0,1,0,2.358776365,2.331091687,0,0.031608237,0
ENSMUSG00000047228,214.8595135,1769.671679,0,1.099735835,0,992.2655961,0.366578612,11.38046517,7.81E-09,1.78E-06,A2ml1,6,128539821,128581608,-,7753,protein_coding,alpha-2-macroglobulin like 1 [Source:MGI Symbol;Acc:MGI:3039594],-,226,1935,0,1,0,1.627813871,13.46063793,0,0.008300576,0
ENSMUSG00000060143,229.1201007,134.440174,578.2189867,901.7833847,824.8202046,181.7801374,768.274192,-2.0797111,8.78E-09,1.98E-06,Gm10076,14,105681828,105682211,+,384,lincRNA,predicted gene 10076 [Source:MGI Symbol;Acc:MGI:3704451],-,241,147,587,820,797,35.0470855,20.6462208,86.64110857,137.4233933,122.4716862
ENSMUSG00000025328,1307.220491,374.0546339,114.2647401,92.37781014,55.88493231,840.6375627,87.50916086,3.263547403,9.59E-09,2.12E-06,Padi3,4,140785365,140810648,-,3447,protein_coding,"peptidyl arginine deiminase, type III [Source:MGI Symbol;Acc:MGI:1338891]",-,1375,409,116,84,54,22.27550223,6.399359107,1.907365089,1.568252696,0.924402426
ENSMUSG00000067786,473.4514944,363.0799258,92.59384114,115.4722627,58.98965077,418.2657101,89.01858486,2.233137167,9.59E-09,2.12E-06,Nnat,2,157560078,157562522,+,1829,protein_coding,neuronatin [Source:MGI Symbol;Acc:MGI:104716],-,498,397,94,105,57,15.20483554,11.70661292,2.912938205,3.694482669,1.838949277
ENSMUSG00000043969,1432.713659,1717.541815,222.6192351,472.8864091,214.2255738,1575.127737,303.2437393,2.377703999,1.16E-08,2.53E-06,Emx2,19,59458372,59465357,+,3002,protein_coding,empty spiracles homeobox 2 [Source:MGI Symbol;Acc:MGI:95388],Homeobox,1507,1878,226,430,207,28.03294044,33.73955554,4.266923678,9.21798098,4.06881794
ENSMUSG00000058669,314.6836238,118.8926709,20.68585813,25.29392421,10.34906154,216.7881473,18.77628129,3.530771428,1.20E-08,2.59E-06,Nkx2-9,12,56611389,56613284,-,1264,protein_coding,NK2 homeobox 9 [Source:MGI Symbol;Acc:MGI:1270158],Homeobox,331,130,21,23,10,14.62335455,5.546905097,0.941649639,1.171005142,0.466832976
ENSMUSG00000074768,76.05646496,178.3390064,0.985040863,7.698150845,7.244343077,127.1977357,5.309178262,4.595860514,1.23E-08,2.62E-06,Bhmt,13,93616675,93637961,-,5758,protein_coding,betaine-homocysteine methyltransferase [Source:MGI Symbol;Acc:MGI:1339972],-,80,195,1,7,7,0.775861883,1.826490459,0.009843407,0.0782356,0.07173564
ENSMUSG00000053580,1586.728,1961.72907,561.473292,758.8177262,570.2332907,1774.228535,630.1747696,1.493757748,1.36E-08,2.88E-06,Tanc2,11,105589986,105929304,+,16605,protein_coding,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2 [Source:MGI Symbol;Acc:MGI:2444121]",-,1669,2145,570,690,551,5.612851428,6.966952888,1.945597947,2.674165311,1.958038915
ENSMUSG00000035262,331.7963284,235.0416648,8.865367768,40.6902259,10.34906154,283.4189966,19.9682184,3.834825447,1.83E-08,3.82E-06,Amh,10,80805243,80807648,+,1670,protein_coding,anti-Mullerian hormone [Source:MGI Symbol;Acc:MGI:88006],-,349,257,9,37,10,11.67011258,8.299866546,0.305452133,1.425815373,0.35333945
ENSMUSG00000021720,115.0354032,113.4053169,20.68585813,17.59577336,21.73302923,114.2203601,20.00488691,2.511783417,1.89E-08,3.91E-06,Rnf180,13,105130001,105294815,-,5579,protein_coding,ring finger protein 180 [Source:MGI Symbol;Acc:MGI:1919066],-,121,124,21,16,21,1.211142094,1.198725602,0.213343815,0.184561734,0.22211175
ENSMUSG00000044349,295.6695075,278.9404972,9.850408632,25.29392421,1.034906154,287.3050023,12.05974633,4.581675036,1.95E-08,3.97E-06,Snhg11,2,158375638,158386145,+,8521,protein_coding,small nucleolar RNA host gene 11 [Source:MGI Symbol;Acc:MGI:2441845],-,311,305,10,23,1,2.038148922,1.930472997,0.066516066,0.173706196,0.006924972
ENSMUSG00000014782,289.9652727,87.79766468,10.83544949,16.49603753,17.59340461,188.8814687,14.97496388,3.658840977,1.96E-08,3.97E-06,Plekhg4,8,105373274,105382862,+,5478,protein_coding,"pleckstrin homology domain containing, family G (with RhoGef domain) member 4 [Source:MGI Symbol;Acc:MGI:2142544]",-,305,96,11,15,17,3.109165938,0.945156363,0.113811928,0.176216784,0.183119879
ENSMUSG00000105906,90.31705214,53.95898142,1.970081726,1.099735835,0,72.13801678,1.02327252,6.123489082,2.12E-08,4.26E-06,Iglc1,16,19061618,19062071,-,454,IG_C_gene,immunoglobulin lambda constant 1 [Source:MGI Symbol;Acc:MGI:99546],-,95,59,2,1,0,11.68513791,7.008912141,0.249684318,0.141749713,0
ENSMUSG00000032274,62.74658359,42.98427333,0,0,0,52.86542846,0,8.111737263,2.21E-08,4.37E-06,Cyp19a1,9,54165937,54268110,-,4522,protein_coding,"cytochrome P450, family 19, subfamily a, polypeptide 1 [Source:MGI Symbol;Acc:MGI:88587]",-,66,47,0,0,0,0.815041021,0.560559552,0,0,0
ENSMUSG00000028527,233.8736297,162.7915033,921.0132071,544.3692383,853.7975769,198.3325665,773.0600074,-1.96324361,2.22E-08,4.37E-06,Ak4,4,101419277,101466995,+,4646,protein_coding,adenylate kinase 4 [Source:MGI Symbol;Acc:MGI:87979],-,246,178,935,495,825,2.956800285,2.066308937,11.40642447,6.856524521,10.4781194
ENSMUSG00000066438,145.4579892,1992.824076,2.955122589,6.59841501,9.314155384,1069.141033,6.289230995,7.41140534,2.30E-08,4.47E-06,Plekhd1,12,80692591,80724214,+,3939,protein_coding,"pleckstrin homology domain containing, family D (with coiled-coil domains) member 1 [Source:MGI Symbol;Acc:MGI:3036228]",-,153,2179,3,6,9,2.169059872,29.83497695,0.043167053,0.098026458,0.134823355
ENSMUSG00000050397,720.6350055,556.9664353,36.44651194,95.67701765,14.48868615,638.8007204,48.87073858,3.71104687,2.52E-08,4.86E-06,Foxl2,9,98955288,98958543,+,3256,protein_coding,forkhead box L2 [Source:MGI Symbol;Acc:MGI:1349428],Fork,758,609,37,87,14,13.00022591,10.0875884,0.644072048,1.719542429,0.253718561
ENSMUSG00000043621,73.20434752,80.48119262,0,3.299207505,0,76.84277007,1.099735835,6.190090142,2.75E-08,5.25E-06,Ubxn10,4,138709837,138737167,-,4564,protein_coding,UBX domain protein 10 [Source:MGI Symbol;Acc:MGI:2443123],-,77,88,0,3,0,0.942130751,1.039899797,0,0.042301295,0
ENSMUSG00000043164,51.33811385,48.47162738,0,0,0,49.90487061,0,8.028777521,2.89E-08,5.46E-06,Tmem212,3,27866066,27896368,-,716,protein_coding,transmembrane protein 212 [Source:MGI Symbol;Acc:MGI:2685410],-,54,53,0,0,0,4.211597191,3.992246092,0,0,0
ENSMUSG00000032356,21.86623368,9.145590071,365.4501602,512.4768991,71.40852461,15.50591187,316.4451947,-4.352721973,3.49E-08,6.54E-06,Rasgrf1,9,89909908,90026977,+,11063,protein_coding,RAS protein-specific guanine nucleotide-releasing factor 1 [Source:MGI Symbol;Acc:MGI:99694],-,23,10,371,466,69,0.116097004,0.048750777,1.900719896,2.710759849,0.368031319
ENSMUSG00000046318,2309.264417,1672.728424,4825.715189,4662.87994,4946.851415,1990.996421,4811.815515,-1.273165454,3.85E-08,7.14E-06,Ccbe1,18,66045302,66302739,-,9511,protein_coding,collagen and calcium binding EGF domains 1 [Source:MGI Symbol;Acc:MGI:2445053],-,2429,1829,4899,4240,4780,14.26157279,10.37150977,29.19432116,28.68915223,29.65584581
ENSMUSG00000054619,490.564199,661.2261621,178.2923962,202.3513936,135.5727061,575.8951806,172.0721653,1.743348804,4.08E-08,7.50E-06,Mettl7a1,15,100304140,100328662,+,2595,protein_coding,methyltransferase like 7A1 [Source:MGI Symbol;Acc:MGI:1916523],-,516,723,181,184,131,11.10397382,15.02641546,3.953286926,4.563084391,2.978808151
ENSMUSG00000032937,78.90858239,32.92412426,0,0,0,55.91635333,0,8.192517747,4.52E-08,8.23E-06,Fshr,17,88985170,89200612,-,2079,protein_coding,follicle stimulating hormone receptor [Source:MGI Symbol;Acc:MGI:95583],-,83,36,0,0,0,2.229408707,0.933904501,0,0,0
ENSMUSG00000029086,42.78176154,243.2726959,2.955122589,6.59841501,1.034906154,143.0272287,3.529481251,5.352994431,4.74E-08,8.56E-06,Prom1,5,43993620,44102032,-,7175,protein_coding,prominin 1 [Source:MGI Symbol;Acc:MGI:1100886],-,45,266,3,6,1,0.350232705,1.999466759,0.023698261,0.053815501,0.008224068
ENSMUSG00000025529,517.1839617,119.8072299,1.970081726,12.09709419,21.73302923,318.4955958,11.93340171,4.741614963,5.38E-08,9.63E-06,Zfp711,X,112600526,112635070,+,5535,protein_coding,zinc finger protein 711 [Source:MGI Symbol;Acc:MGI:3045342],zf-C2H2,544,131,2,11,21,5.488420329,1.276462697,0.020479978,0.127894863,0.223877408
ENSMUSG00000042363,2113.41902,1200.815976,491.5353907,498.1803333,532.9766692,1657.117498,507.5641311,1.706942411,5.56E-08,9.86E-06,Lgalsl,11,20823576,20831056,-,4115,protein_coding,"lectin, galactoside binding-like [Source:MGI Symbol;Acc:MGI:1916114]",-,2223,1313,499,453,515,30.16724935,17.20875073,6.873023512,7.08445429,7.384923309
ENSMUSG00000024420,237.676453,127.123702,833.3445702,941.3738748,2600.719165,182.4000775,1458.479203,-2.999530711,6.90E-08,1.21E-05,Zfp521,18,13687013,13972733,-,6152,protein_coding,zinc finger protein 521 [Source:MGI Symbol;Acc:MGI:95459],zf-C2H2,250,139,846,856,2513,2.269288811,1.218576871,7.794193075,8.954379117,24.1037582
ENSMUSG00000030287,311.8315063,291.7443233,75.84814646,108.8738477,72.44343077,301.7879148,85.7218083,1.817587271,6.99E-08,1.22E-05,Itpr2,6,146108299,146502223,-,14802,protein_coding,"inositol 1,4,5-triphosphate receptor 2 [Source:MGI Symbol;Acc:MGI:99418]",-,328,319,77,99,70,1.237426846,1.162317403,0.29484071,0.430420388,0.279052707
ENSMUSG00000062328,1255.882378,993.2110817,2637.939432,2444.712761,3066.426934,1124.54673,2716.359709,-1.272443002,7.05E-08,1.22E-05,Rpl17,18,75000477,75003381,+,775,protein_coding,ribosomal protein L17 [Source:MGI Symbol;Acc:MGI:2448270],-,1321,1086,2678,2223,2963,95.18471304,75.57576987,195.8510903,184.5932432,225.5997163
ENSMUSG00000005686,801.4449995,543.2480502,2828.052318,1810.165184,2004.61322,672.3465249,2214.276907,-1.719779663,7.75E-08,1.33E-05,Ampd3,7,110768206,110812405,+,5627,protein_coding,adenosine monophosphate deaminase 3 [Source:MGI Symbol;Acc:MGI:1096344],-,843,594,2871,1646,1937,8.365978599,5.693298926,28.91834275,18.82482535,20.31240306
ENSMUSG00000066129,38.02823248,55.78809943,0,0,0,46.90816596,0,7.939695751,7.92E-08,1.33E-05,Kndc1,7,139894696,139941537,+,10709,protein_coding,kinase non-catalytic C-lobe domain (KIND) containing 1 [Source:MGI Symbol;Acc:MGI:1923734],-,40,61,0,0,0,0.208582161,0.307210018,0,0,0
ENSMUSG00000015721,80.80999402,62.19001248,0,2.19947167,0,71.50000325,0.733157223,6.677443536,7.92E-08,1.33E-05,Nlrp5,7,23385889,23441922,+,4847,protein_coding,"NLR family, pyrin domain containing 5 [Source:MGI Symbol;Acc:MGI:1345193]",-,85,68,0,2,0,0.979291525,0.756641835,0,0.02655431,0
ENSMUSG00000105703,145.4579892,168.2788573,24.62602158,30.79260338,11.38396769,156.8684233,22.26753088,2.818879975,8.02E-08,1.34E-05,Gm43305,14,54292443,54297456,-,5014,processed_transcript,predicted gene 43305 [Source:MGI Symbol;Acc:MGI:5663442],-,153,184,25,28,11,1.704014127,1.979192108,0.28260042,0.35937821,0.129454442
ENSMUSG00000026675,2794.124381,1153.258908,373.3304871,235.3434687,459.4983323,1973.691645,356.0574294,2.470402638,8.54E-08,1.41E-05,Hsd17b7,1,169949535,169969241,-,5104,protein_coding,hydroxysteroid (17-beta) dehydrogenase 7 [Source:MGI Symbol;Acc:MGI:1330808],-,2939,1261,379,214,444,32.15548099,13.32474413,4.20867769,2.69824355,5.133113941
ENSMUSG00000031170,99.82411026,183.8263604,1.970081726,6.59841501,15.52359231,141.8252353,8.030696348,4.146459427,9.43E-08,1.55E-05,Slc38a5,X,8271133,8280179,+,2241,protein_coding,"solute carrier family 38, member 5 [Source:MGI Symbol;Acc:MGI:2148066]",-,105,201,2,6,15,2.616456582,4.837362773,0.050583079,0.172300856,0.394964446
ENSMUSG00000116883,61.79587778,64.9336895,298.4673815,180.3566769,322.89072,63.36478364,267.2382595,-2.07685692,1.04E-07,1.69E-05,AC164424.1,12,20615343,20637948,+,1546,lincRNA,novel transcript,-,65,71,303,164,312,2.34784789,2.476870589,11.1083681,6.826724841,11.90840797
ENSMUSG00000022512,45.63387898,85.05398766,2.955122589,4.39894334,3.104718461,65.34393332,3.486261464,4.235054542,1.08E-07,1.74E-05,Cldn1,16,26356642,26371841,-,4841,protein_coding,claudin 1 [Source:MGI Symbol;Acc:MGI:1276109],-,48,93,3,4,3,0.553697094,1.036101549,0.035123946,0.053174443,0.036567458
ENSMUSG00000032323,19868.80076,14121.70563,19.70081726,273.8342229,41.39624615,16995.2532,111.6437621,7.250594909,1.10E-07,1.77E-05,Cyp11a1,9,58006411,58027023,+,4804,protein_coding,"cytochrome P450, family 11, subfamily a, polypeptide 1 [Source:MGI Symbol;Acc:MGI:88582]",-,20899,15441,20,249,40,242.9341656,173.3512116,0.235963115,3.335603251,0.4913213
ENSMUSG00000033453,154.9650474,167.3642983,869.7910822,404.7027873,862.0768261,161.1646728,712.1902319,-2.143947158,1.36E-07,2.16E-05,Adamts15,9,30899155,30922452,-,10363,protein_coding,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 15 [Source:MGI Symbol;Acc:MGI:2449569]",-,163,183,883,368,833,0.878351194,0.952401452,4.829390561,2.285284955,4.743163588
ENSMUSG00000039114,322.2892703,1377.325865,4.925204316,25.29392421,5.174530769,849.8075675,11.79788643,6.175541663,1.37E-07,2.16E-05,Nrn1,13,36725361,36735131,-,2249,protein_coding,neuritin 1 [Source:MGI Symbol;Acc:MGI:1915654],-,339,1506,5,23,5,8.417368349,36.11519579,0.126007871,0.658137172,0.131186501
ENSMUSG00000036667,2239.862893,2812.268947,673.7679504,988.6625157,1007.998594,2526.06592,890.14302,1.5050264,1.43E-07,2.24E-05,Tcaf1,6,42668002,42710088,-,9638,protein_coding,TRPM8 channel-associated factor 1 [Source:MGI Symbol;Acc:MGI:1914665],-,2356,3075,684,899,974,13.65068528,17.20729702,4.0224097,6.002757649,5.963217296
ENSMUSG00000035458,151.1622241,325.5830065,9.850408632,37.39101839,23.80284154,238.3726153,23.68142285,3.336874371,1.47E-07,2.28E-05,Tnni3,7,4518305,4524229,-,2063,protein_coding,"troponin I, cardiac 3 [Source:MGI Symbol;Acc:MGI:98783]",-,159,356,10,34,23,4.303917978,9.306903849,0.274737471,1.060614912,0.657865646
ENSMUSG00000114708,20.91552786,107.9179628,0,0,0,64.41674535,0,8.397465362,1.48E-07,2.28E-05,Gm30177,13,36727258,36729259,+,579,antisense,"predicted gene, 30177 [Source:MGI Symbol;Acc:MGI:5589336]",-,22,118,0,0,0,2.12182815,10.9915237,0,0,0
ENSMUSG00000022629,212.0073961,158.2187082,35.46147107,13.19683002,10.34906154,185.1130522,19.66912088,3.228231038,1.55E-07,2.36E-05,Kif21a,15,90933276,91049948,-,6476,protein_coding,kinesin family member 21A [Source:MGI Symbol;Acc:MGI:109188],-,223,173,36,12,10,1.922932824,1.440766892,0.315074158,0.119248369,0.091117493
ENSMUSG00000091387,91.26775795,52.1298634,1.970081726,6.59841501,3.104718461,71.69881068,3.891071733,4.219839103,1.56E-07,2.36E-05,Gcnt4,13,96924689,96950906,+,5087,protein_coding,"glucosaminyl (N-acetyl) transferase 4, core 2 (beta-1,6-N-acetylglucosaminyltransferase) [Source:MGI Symbol;Acc:MGI:2684919]",-,96,57,2,6,3,1.053842199,0.604320846,0.022283601,0.075904505,0.034799108
ENSMUSG00000036880,4498.739902,3499.102761,11344.71562,9897.622515,17257.06011,3998.921332,12833.13275,-1.682210604,1.57E-07,2.36E-05,Acaa2,18,74779197,74806207,+,1515,protein_coding,acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase) [Source:MGI Symbol;Acc:MGI:1098623],-,4732,3826,11517,9000,16675,174.4207674,136.2030366,430.8676197,382.3031854,649.4740598
ENSMUSG00000028713,73.20434752,38.4114783,213.7538673,402.5033156,264.9359754,55.80791291,293.7310528,-2.396567071,1.59E-07,2.38E-05,Cyp4b1,4,115624725,115647723,-,2256,protein_coding,"cytochrome P450, family 4, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:103225]",-,77,42,217,366,256,1.905977281,1.004071528,5.45177297,10.44046953,6.69590788
ENSMUSG00000028626,83.66211145,81.39575163,0,5.498679175,5.174530769,82.52893154,3.557736648,4.555339932,1.60E-07,2.38E-05,Col9a2,4,121039385,121055322,+,3095,protein_coding,"collagen, type IX, alpha 2 [Source:MGI Symbol;Acc:MGI:88466]",-,88,89,0,5,5,1.587771889,1.550900052,0,0.103965056,0.095327445
ENSMUSG00000026574,404.0499701,649.336895,153.6663747,124.2701494,78.65286769,526.6934326,118.8631306,2.147314685,1.68E-07,2.48E-05,Dpt,1,164796644,164824266,+,1724,protein_coding,dermatopontin [Source:MGI Symbol;Acc:MGI:1928392],-,425,710,156,113,76,13.76631676,22.21138011,5.128666513,4.21812283,2.601266997
ENSMUSG00000076614,111.23258,53.95898142,3.940163453,0,0,82.59578071,1.313387818,5.926207316,1.89E-07,2.75E-05,Ighg1,12,113325240,113330523,-,2592,IG_C_gene,immunoglobulin heavy constant gamma 1 (G1m marker) [Source:MGI Symbol;Acc:MGI:96446],-,117,59,4,0,0,2.520675582,1.227641247,0.087466574,0,0
ENSMUSG00000049028,5.704234872,0,63.04261524,93.47754598,57.95474461,2.852117436,71.49163528,-4.662821238,1.90E-07,2.75E-05,Olfr873,9,20298532,20303599,+,5068,protein_coding,olfactory receptor 873 [Source:MGI Symbol;Acc:MGI:3030707],-,6,0,64,85,56,0.066112067,0,0.715748574,1.079345188,0.652018654
ENSMUSG00000022018,307.0779773,571.5993794,116.2348219,96.77675348,120.0491138,439.3386784,111.0202297,1.984208717,1.94E-07,2.80E-05,Rgcc,14,79288756,79301645,-,918,protein_coding,regulator of cell cycle [Source:MGI Symbol;Acc:MGI:1913464],-,323,625,118,88,116,19.648343,36.71908016,7.285451135,6.169046318,7.456309183
ENSMUSG00000030849,775.7759426,987.7237277,287.631932,343.1175805,206.9812308,881.7498351,279.2435811,1.659286034,1.96E-07,2.80E-05,Fgfr2,7,130162451,133123350,-,10328,protein_coding,fibroblast growth factor receptor 2 [Source:MGI Symbol;Acc:MGI:95523],-,816,1080,292,312,200,4.412045874,5.639777667,1.602447263,1.944090172,1.142674055
